,Length,Diameter,Height,Whole weight,Shucked weight,Viscera weight,Shell weight,Rings,Age
2271,0.52,0.41,0.17,0.8705,0.3735,0.21899999999999997,0.25,14,12.5
2272,0.635,0.51,0.21,1.598,0.6535,0.2835,0.58,15,13.5
2273,0.67,0.52,0.15,1.406,0.519,0.348,0.37,13,11.5
2274,0.695,0.57,0.2,2.033,0.7509999999999999,0.4255,0.685,15,13.5
2275,0.655,0.525,0.185,1.2590000000000001,0.48700000000000004,0.2215,0.445,20,18.5
2276,0.62,0.48,0.23,1.0935,0.40299999999999997,0.245,0.355,14,12.5
2277,0.6,0.475,0.18,1.1805,0.4345,0.2475,0.425,19,17.5
2278,0.51,0.405,0.13,0.7175,0.3725,0.158,0.17,9,7.5
2279,0.525,0.405,0.135,0.7575,0.3305,0.21600000000000003,0.195,10,8.5
2280,0.44,0.375,0.13,0.48700000000000004,0.226,0.0965,0.155,9,7.5
2281,0.485,0.415,0.14,0.5705,0.25,0.134,0.185,8,6.5
2282,0.495,0.385,0.13,0.6905,0.3125,0.179,0.175,10,8.5
2283,0.435,0.345,0.12,0.4475,0.221,0.11199999999999999,0.125,7,5.5
2284,0.405,0.315,0.105,0.34700000000000003,0.1605,0.0785,0.1,9,7.5
2285,0.42,0.33,0.1,0.35200000000000004,0.1635,0.08900000000000001,0.1,9,7.5
2286,0.5,0.395,0.15,0.7145,0.3235,0.17300000000000001,0.195,9,7.5
2287,0.385,0.305,0.105,0.3315,0.1365,0.0745,0.1,7,5.5
2288,0.33,0.265,0.09,0.18,0.068,0.036000000000000004,0.06,6,4.5
2289,0.58,0.475,0.155,0.9740000000000001,0.4305,0.23,0.285,10,8.5
2290,0.325,0.27,0.1,0.185,0.08,0.0435,0.065,6,4.5
2291,0.475,0.375,0.12,0.563,0.2525,0.1205,0.185,10,8.5
2292,0.38,0.3,0.09,0.3215,0.1545,0.075,0.095,9,7.5
2293,0.34,0.26,0.09,0.179,0.076,0.0525,0.055,6,4.5
2294,0.525,0.425,0.12,0.7020000000000001,0.3335,0.1465,0.22,12,10.5
2295,0.52,0.415,0.145,0.8045,0.3325,0.1725,0.285,10,8.5
2296,0.535,0.45,0.135,0.8075,0.322,0.18100000000000002,0.25,13,11.5
2297,0.475,0.36,0.12,0.578,0.2825,0.12,0.17,8,6.5
2298,0.415,0.325,0.1,0.385,0.16699999999999998,0.08,0.125,7,5.5
2299,0.495,0.385,0.125,0.585,0.2755,0.1235,0.165,8,6.5
2300,0.48,0.405,0.13,0.6375,0.27699999999999997,0.1445,0.21,10,8.5
2301,0.52,0.425,0.15,0.813,0.385,0.2015,0.23,10,8.5
2302,0.46,0.375,0.13,0.5735,0.2505,0.11900000000000001,0.195,9,7.5
2303,0.58,0.455,0.12,0.94,0.39899999999999997,0.257,0.265,11,9.5
2304,0.59,0.49,0.135,1.008,0.42200000000000004,0.2245,0.285,11,9.5
2305,0.55,0.415,0.135,0.775,0.302,0.179,0.26,23,21.5
2306,0.65,0.5,0.165,1.1445,0.485,0.218,0.365,12,10.5
2307,0.465,0.375,0.135,0.6,0.2225,0.129,0.23,16,14.5
2308,0.455,0.355,0.13,0.515,0.2,0.1275,0.175,11,9.5
2309,0.47,0.375,0.13,0.5795,0.2145,0.16399999999999998,0.195,13,11.5
2310,0.435,0.35,0.11,0.384,0.14300000000000002,0.1005,0.125,13,11.5
2311,0.35,0.265,0.11,0.2965,0.1365,0.063,0.085,7,5.5
2312,0.315,0.24,0.07,0.13699999999999998,0.0545,0.0315,0.04,8,6.5
2313,0.595,0.47,0.145,0.991,0.4035,0.1505,0.34,16,14.5
2314,0.58,0.475,0.135,0.925,0.391,0.165,0.275,14,12.5
2315,0.575,0.435,0.15,0.805,0.293,0.1625,0.27,17,15.5
2316,0.535,0.435,0.155,0.8915,0.3415,0.177,0.25,13,11.5
2317,0.515,0.42,0.14,0.769,0.2505,0.154,0.29,13,11.5
2318,0.505,0.385,0.135,0.6185,0.251,0.1175,0.2,12,10.5
2319,0.505,0.395,0.145,0.6515,0.2695,0.153,0.205,15,13.5
2320,0.4,0.31,0.1,0.2875,0.1145,0.0635,0.095,10,8.5
2321,0.49,0.395,0.135,0.5545,0.213,0.0925,0.215,14,12.5
2322,0.53,0.435,0.135,0.7365,0.3275,0.1315,0.22,12,10.5
2323,0.395,0.325,0.105,0.306,0.111,0.0735,0.095,8,6.5
2324,0.665,0.535,0.19,1.496,0.5775,0.2815,0.475,17,15.5
2325,0.415,0.305,0.105,0.3605,0.12,0.08199999999999999,0.1,10,8.5
2326,0.43,0.345,0.115,0.3045,0.0925,0.055,0.12,11,9.5
2327,0.475,0.395,0.135,0.5920000000000001,0.2465,0.1645,0.2,13,11.5
2328,0.525,0.425,0.145,0.7995,0.3345,0.209,0.24,15,13.5
2329,0.48,0.39,0.145,0.5825,0.2315,0.121,0.255,15,13.5
2330,0.42,0.345,0.115,0.3435,0.1515,0.0795,0.115,9,7.5
2331,0.59,0.46,0.155,0.9059999999999999,0.327,0.1485,0.335,15,13.5
2332,0.515,0.42,0.135,0.6295,0.2815,0.127,0.215,9,7.5
2333,0.695,0.55,0.22,1.5515,0.5660000000000001,0.3835,0.445,13,11.5
2334,0.8,0.63,0.195,2.526,0.9329999999999999,0.59,0.62,23,21.5
2335,0.61,0.49,0.15,1.103,0.425,0.2025,0.36,23,21.5
2336,0.565,0.48,0.175,0.9570000000000001,0.3885,0.215,0.275,18,16.5
2337,0.56,0.455,0.165,0.86,0.4015,0.1695,0.245,11,9.5
2338,0.655,0.485,0.195,1.62,0.6275,0.358,0.485,17,15.5
2339,0.64,0.52,0.2,1.4069999999999998,0.5660000000000001,0.304,0.455,17,15.5
2340,0.59,0.47,0.17,0.9,0.355,0.1905,0.25,11,9.5
2341,0.31,0.24,0.09,0.1455,0.0605,0.0315,0.045,7,5.5
2342,0.255,0.185,0.07,0.075,0.027999999999999997,0.018000000000000002,0.025,6,4.5
2343,0.17,0.125,0.055,0.0235,0.009000000000000001,0.0055,0.008,6,4.5
2344,0.67,0.55,0.17,1.247,0.47200000000000003,0.2455,0.4,21,19.5
2345,0.71,0.565,0.195,1.7265,0.638,0.3365,0.565,17,15.5
2346,0.56,0.43,0.125,0.8025,0.313,0.1715,0.263,13,11.5
2347,0.505,0.4,0.13,0.764,0.3035,0.18899999999999997,0.2175,11,9.5
2348,0.525,0.43,0.165,0.8645,0.376,0.1945,0.2515,16,14.5
2349,0.45,0.36,0.105,0.4715,0.2035,0.0935,0.149,9,7.5
2350,0.515,0.435,0.17,0.631,0.2765,0.111,0.21600000000000003,12,10.5
2351,0.59,0.475,0.16,0.9455,0.3815,0.184,0.27,19,17.5
2352,0.7,0.53,0.19,1.3185,0.5479999999999999,0.233,0.42,18,16.5
2353,0.72,0.56,0.175,1.7265,0.637,0.3415,0.525,17,15.5
2354,0.635,0.495,0.15,1.081,0.4825,0.242,0.31,11,9.5
2355,0.555,0.44,0.135,0.9025,0.3805,0.2105,0.28,13,11.5
2356,0.575,0.47,0.15,1.1415,0.4515,0.204,0.4,13,11.5
2357,0.585,0.455,0.125,1.0270000000000001,0.391,0.212,0.25,17,15.5
2358,0.61,0.485,0.21,1.3445,0.535,0.2205,0.515,20,18.5
2359,0.645,0.525,0.2,1.449,0.601,0.2565,0.505,13,11.5
2360,0.545,0.44,0.175,0.7745,0.2985,0.1875,0.265,11,9.5
2361,0.55,0.45,0.155,0.7895,0.34299999999999997,0.159,0.25,12,10.5
2362,0.66,0.525,0.205,1.3665,0.5005,0.29100000000000004,0.41,18,16.5
2363,0.57,0.475,0.195,1.0295,0.4635,0.1905,0.305,18,16.5
2364,0.6,0.47,0.2,1.031,0.392,0.2035,0.29,15,13.5
2365,0.63,0.505,0.165,1.065,0.4595,0.21600000000000003,0.315,12,10.5
2366,0.695,0.57,0.23,1.885,0.8665,0.435,0.5,19,17.5
2367,0.65,0.545,0.16,1.2425,0.48700000000000004,0.29600000000000004,0.48,15,13.5
2368,0.72,0.595,0.225,1.969,0.8045,0.423,0.66,16,14.5
2369,0.56,0.44,0.17,0.9445,0.3545,0.2175,0.3,12,10.5
2370,0.42,0.325,0.115,0.354,0.1625,0.064,0.105,8,6.5
2371,0.18,0.125,0.05,0.023,0.0085,0.0055,0.01,3,1.5
2372,0.405,0.325,0.11,0.3575,0.145,0.0725,0.11,12,10.5
2373,0.5,0.405,0.15,0.5965,0.253,0.126,0.185,12,10.5
2374,0.435,0.335,0.11,0.38299999999999995,0.1555,0.0675,0.135,12,10.5
2375,0.34,0.275,0.09,0.2065,0.0725,0.043,0.07,10,8.5
2376,0.43,0.34,0.11,0.382,0.154,0.0955,0.109,8,6.5
2377,0.535,0.41,0.155,0.6315,0.2745,0.1415,0.1815,12,10.5
2378,0.415,0.325,0.115,0.3285,0.1405,0.051,0.106,12,10.5
2379,0.36,0.265,0.09,0.2165,0.096,0.037000000000000005,0.0735,10,8.5
2380,0.175,0.135,0.04,0.0305,0.011000000000000001,0.0075,0.01,5,3.5
2381,0.155,0.115,0.025,0.024,0.009000000000000001,0.005,0.0075,5,3.5
2382,0.525,0.43,0.15,0.7365,0.3225,0.161,0.215,11,9.5
2383,0.525,0.39,0.135,0.6005,0.2265,0.131,0.21,16,14.5
2384,0.44,0.345,0.105,0.4285,0.165,0.083,0.132,11,9.5
2385,0.45,0.345,0.115,0.496,0.1905,0.11699999999999999,0.14,12,10.5
2386,0.485,0.365,0.14,0.6195,0.2595,0.1445,0.177,14,12.5
2387,0.47,0.35,0.135,0.5670000000000001,0.2315,0.1465,0.1525,11,9.5
2388,0.515,0.375,0.14,0.6505,0.2495,0.141,0.2215,10,8.5
2389,0.42,0.34,0.125,0.4495,0.165,0.1125,0.14400000000000002,11,9.5
2390,0.455,0.35,0.125,0.4485,0.1585,0.102,0.1335,16,14.5
2391,0.37,0.29,0.09,0.24100000000000002,0.11,0.045,0.069,10,8.5
2392,0.33,0.25,0.09,0.19699999999999998,0.085,0.040999999999999995,0.0605,10,8.5
2393,0.3,0.22,0.09,0.1425,0.057,0.0335,0.043,7,5.5
2394,0.625,0.46,0.16,1.2395,0.55,0.273,0.38,14,12.5
2395,0.61,0.475,0.17,1.0385,0.4435,0.24100000000000002,0.32,14,12.5
2396,0.625,0.465,0.155,0.972,0.40399999999999997,0.1845,0.35,14,12.5
2397,0.635,0.505,0.19,1.3315,0.5805,0.252,0.435,17,15.5
2398,0.5,0.385,0.155,0.762,0.3795,0.161,0.19,14,12.5
2399,0.53,0.43,0.17,0.775,0.35,0.152,0.235,17,15.5
2400,0.445,0.33,0.1,0.43700000000000006,0.163,0.0755,0.17,13,11.5
2401,0.585,0.415,0.155,0.6985,0.3,0.146,0.195,12,10.5
2402,0.44,0.355,0.165,0.435,0.159,0.105,0.14,16,14.5
2403,0.29,0.225,0.08,0.1295,0.0535,0.026000000000000002,0.045,10,8.5
2404,0.555,0.455,0.17,0.8435,0.309,0.1905,0.3,15,13.5
2405,0.655,0.515,0.145,1.25,0.5265,0.28300000000000003,0.315,15,13.5
2406,0.58,0.46,0.185,1.0170000000000001,0.3515,0.2,0.32,10,8.5
2407,0.625,0.43,0.175,1.411,0.5720000000000001,0.297,0.395,12,10.5
2408,0.62,0.485,0.17,1.208,0.4805,0.3045,0.33,15,13.5
2409,0.64,0.5,0.15,1.0705,0.371,0.2705,0.36,8,6.5
2410,0.505,0.375,0.115,0.5895,0.2635,0.12,0.16699999999999998,10,8.5
2411,0.5,0.395,0.12,0.537,0.2165,0.1085,0.1785,9,7.5
2412,0.31,0.245,0.095,0.15,0.0525,0.034,0.048,7,5.5
2413,0.505,0.38,0.145,0.6509999999999999,0.2935,0.19,0.17,12,10.5
2414,0.42,0.305,0.11,0.28,0.094,0.0785,0.0955,9,7.5
2415,0.4,0.315,0.105,0.287,0.1135,0.037000000000000005,0.113,10,8.5
2416,0.425,0.315,0.125,0.3525,0.1135,0.0565,0.13,18,16.5
2417,0.31,0.235,0.06,0.12,0.0415,0.033,0.04,11,9.5
2418,0.465,0.35,0.13,0.494,0.1945,0.10300000000000001,0.155,18,16.5
2419,0.465,0.36,0.12,0.4765,0.192,0.1125,0.16,10,8.5
2420,0.35,0.255,0.085,0.2145,0.1,0.0465,0.06,13,11.5
2421,0.52,0.415,0.16,0.595,0.2105,0.142,0.26,15,13.5
2422,0.475,0.365,0.13,0.4805,0.1905,0.114,0.1475,12,10.5
2423,0.41,0.315,0.11,0.321,0.1255,0.0655,0.095,10,8.5
2424,0.26,0.2,0.065,0.096,0.044000000000000004,0.027000000000000003,0.03,6,4.5
2425,0.575,0.45,0.17,0.9315,0.358,0.2145,0.26,13,11.5
2426,0.565,0.435,0.155,0.782,0.2715,0.168,0.285,14,12.5
2427,0.26,0.19,0.075,0.0945,0.0445,0.02,0.03,6,4.5
2428,0.53,0.385,0.125,0.6695,0.289,0.151,0.18,10,8.5
2429,0.34,0.255,0.095,0.213,0.081,0.034,0.07,9,7.5
2430,0.52,0.38,0.14,0.525,0.1775,0.115,0.185,11,9.5
2431,0.635,0.5,0.18,1.3119999999999998,0.529,0.2485,0.485,18,16.5
2432,0.61,0.485,0.165,1.087,0.4255,0.23199999999999998,0.38,11,9.5
2433,0.66,0.515,0.18,1.5230000000000001,0.54,0.3365,0.555,16,14.5
2434,0.635,0.5,0.18,1.319,0.5485,0.292,0.49,16,14.5
2435,0.465,0.38,0.135,0.579,0.20800000000000002,0.1095,0.22,14,12.5
2436,0.515,0.4,0.16,0.8175,0.2515,0.156,0.3,23,21.5
2437,0.335,0.24,0.095,0.17,0.062,0.039,0.055,9,7.5
2438,0.515,0.4,0.17,0.7959999999999999,0.258,0.1755,0.28,16,14.5
2439,0.345,0.255,0.1,0.19699999999999998,0.071,0.051,0.06,9,7.5
2440,0.465,0.355,0.125,0.5255,0.2025,0.135,0.145,13,11.5
2441,0.54,0.415,0.17,0.879,0.33899999999999997,0.20800000000000002,0.255,10,8.5
2442,0.475,0.355,0.125,0.4625,0.18600000000000003,0.107,0.145,9,7.5
2443,0.445,0.335,0.14,0.4565,0.1785,0.114,0.14,11,9.5
2444,0.5,0.355,0.14,0.528,0.2125,0.149,0.14,9,7.5
2445,0.5,0.38,0.135,0.5835,0.2295,0.1265,0.18,12,10.5
2446,0.55,0.435,0.17,0.884,0.2875,0.1645,0.28,14,12.5
2447,0.275,0.205,0.08,0.096,0.036000000000000004,0.0185,0.03,6,4.5
2448,0.35,0.265,0.09,0.1855,0.0745,0.0415,0.06,7,5.5
2449,0.37,0.285,0.105,0.27,0.1125,0.0585,0.0835,9,7.5
2450,0.42,0.33,0.125,0.46299999999999997,0.18600000000000003,0.11,0.145,10,8.5
2451,0.35,0.26,0.09,0.198,0.0725,0.055999999999999994,0.06,10,8.5
2452,0.395,0.305,0.105,0.282,0.0975,0.065,0.096,9,7.5
2453,0.325,0.2,0.08,0.0995,0.0395,0.0225,0.032,8,6.5
2454,0.275,0.2,0.065,0.092,0.0385,0.0235,0.027000000000000003,5,3.5
2455,0.235,0.17,0.065,0.0625,0.023,0.013999999999999999,0.022000000000000002,6,4.5
2456,0.25,0.18,0.06,0.073,0.027999999999999997,0.017,0.0225,5,3.5
2457,0.25,0.185,0.065,0.071,0.027000000000000003,0.0185,0.0225,5,3.5
2458,0.2,0.145,0.05,0.036000000000000004,0.0125,0.008,0.011000000000000001,4,2.5
2459,0.585,0.47,0.17,1.099,0.3975,0.2325,0.358,20,18.5
2460,0.445,0.35,0.14,0.5905,0.2025,0.158,0.19,14,12.5
2461,0.5,0.385,0.13,0.768,0.2625,0.095,0.27,13,11.5
2462,0.44,0.325,0.08,0.413,0.14400000000000002,0.1015,0.13,8,6.5
2463,0.515,0.405,0.14,0.8505,0.312,0.146,0.315,17,15.5
2464,0.52,0.405,0.14,0.6915,0.276,0.13699999999999998,0.215,11,9.5
2465,0.5,0.39,0.13,0.7090000000000001,0.275,0.168,0.18,11,9.5
2466,0.425,0.325,0.12,0.3755,0.142,0.1065,0.105,9,7.5
2467,0.51,0.415,0.14,0.8185,0.3025,0.2155,0.235,16,14.5
2468,0.37,0.275,0.08,0.22699999999999998,0.09300000000000001,0.0625,0.07,8,6.5
2469,0.54,0.415,0.13,0.8245,0.272,0.226,0.24,13,11.5
2470,0.615,0.475,0.17,1.1825,0.474,0.2895,0.24,11,9.5
2471,0.565,0.44,0.175,1.122,0.39299999999999996,0.2,0.375,20,18.5
2472,0.645,0.515,0.175,1.6115,0.6745,0.384,0.385,14,12.5
2473,0.615,0.47,0.175,1.2985,0.5135,0.34299999999999997,0.32,14,12.5
2474,0.605,0.49,0.145,1.3,0.517,0.3285,0.31,14,12.5
2475,0.59,0.455,0.165,1.161,0.38,0.2455,0.28,12,10.5
2476,0.645,0.485,0.155,1.489,0.5915,0.312,0.38,18,16.5
2477,0.57,0.42,0.155,1.008,0.377,0.193,0.34,13,11.5
2478,0.47,0.355,0.18,0.441,0.1525,0.1165,0.135,8,6.5
2479,0.5,0.44,0.155,0.742,0.2025,0.2005,0.2115,14,12.5
2480,0.52,0.425,0.145,0.7,0.207,0.1905,0.24,13,11.5
2481,0.39,0.285,0.095,0.271,0.11,0.06,0.08,8,6.5
2482,0.52,0.4,0.165,0.8565,0.2745,0.201,0.21,12,10.5
2483,0.54,0.415,0.175,0.8975,0.275,0.24100000000000002,0.275,14,12.5
2484,0.46,0.36,0.135,0.6105,0.1955,0.107,0.235,14,12.5
2485,0.355,0.26,0.09,0.1925,0.077,0.038,0.065,8,6.5
2486,0.49,0.4,0.145,0.6635,0.21,0.1295,0.2515,13,11.5
2487,0.63,0.51,0.185,1.235,0.5115,0.349,0.3065,11,9.5
2488,0.5,0.385,0.145,0.7615,0.24600000000000002,0.195,0.204,14,12.5
2489,0.49,0.39,0.135,0.5920000000000001,0.242,0.096,0.1835,15,13.5
2490,0.44,0.325,0.115,0.39,0.163,0.087,0.113,7,5.5
2491,0.515,0.395,0.165,0.7565,0.1905,0.17,0.3205,10,8.5
2492,0.475,0.38,0.145,0.57,0.16699999999999998,0.11800000000000001,0.187,11,9.5
2493,0.42,0.31,0.1,0.2865,0.115,0.0735,0.085,8,6.5
2494,0.4,0.305,0.13,0.2935,0.096,0.0675,0.105,9,7.5
2495,0.45,0.36,0.16,0.5670000000000001,0.174,0.1245,0.225,12,10.5
2496,0.52,0.4,0.13,0.6245,0.215,0.2065,0.17,15,13.5
2497,0.505,0.4,0.155,0.8415,0.2715,0.1775,0.285,12,10.5
2498,0.495,0.4,0.14,0.7775,0.2015,0.18,0.25,15,13.5
2499,0.54,0.41,0.145,0.9890000000000001,0.2815,0.213,0.355,19,17.5
2500,0.48,0.39,0.125,0.6905,0.21899999999999997,0.155,0.2,12,10.5
2501,0.33,0.26,0.08,0.2,0.0625,0.05,0.07,9,7.5
2502,0.285,0.21,0.07,0.109,0.044000000000000004,0.0265,0.033,5,3.5
2503,0.3,0.23,0.075,0.127,0.052000000000000005,0.03,0.0345,6,4.5
2504,0.31,0.24,0.105,0.2885,0.11800000000000001,0.065,0.083,6,4.5
2505,0.34,0.255,0.075,0.18,0.0745,0.04,0.0525,6,4.5
2506,0.375,0.3,0.075,0.14400000000000002,0.059000000000000004,0.03,0.044000000000000004,7,5.5
2507,0.415,0.325,0.1,0.4665,0.2285,0.1065,0.114,7,5.5
2508,0.415,0.315,0.105,0.33,0.1405,0.0705,0.095,6,4.5
2509,0.415,0.315,0.09,0.3625,0.175,0.0835,0.09300000000000001,6,4.5
2510,0.42,0.32,0.1,0.34,0.1745,0.05,0.0945,8,6.5
2511,0.425,0.31,0.105,0.365,0.159,0.0825,0.105,6,4.5
2512,0.465,0.375,0.11,0.5,0.21,0.113,0.1505,8,6.5
2513,0.465,0.35,0.135,0.6265,0.259,0.1445,0.175,8,6.5
2514,0.47,0.37,0.11,0.5555,0.25,0.115,0.163,8,6.5
2515,0.47,0.375,0.12,0.6015,0.2765,0.1455,0.135,8,6.5
2516,0.475,0.365,0.12,0.53,0.2505,0.0975,0.1625,10,8.5
2517,0.48,0.37,0.135,0.6315,0.3445,0.1015,0.161,7,5.5
2518,0.5,0.4,0.13,0.7715,0.37,0.16,0.21100000000000002,8,6.5
2519,0.505,0.39,0.185,0.6125,0.267,0.142,0.172,7,5.5
2520,0.525,0.425,0.19,0.872,0.4625,0.1725,0.19899999999999998,9,7.5
2521,0.54,0.42,0.12,0.8115,0.392,0.1455,0.2235,9,7.5
2522,0.545,0.45,0.15,0.8795,0.387,0.15,0.2625,11,9.5
2523,0.565,0.44,0.15,0.983,0.4475,0.2355,0.2485,9,7.5
2524,0.58,0.46,0.18,1.145,0.48,0.27699999999999997,0.325,11,9.5
2525,0.59,0.455,0.16,1.09,0.5,0.2215,0.292,9,7.5
2526,0.59,0.48,0.16,1.262,0.5685,0.2725,0.335,9,7.5
2527,0.595,0.49,0.185,1.185,0.48200000000000004,0.2015,0.361,10,8.5
2528,0.6,0.475,0.135,1.4405,0.5885,0.191,0.3175,9,7.5
2529,0.6,0.5,0.155,1.3319999999999999,0.6235,0.2835,0.35,8,6.5
2530,0.6,0.485,0.165,1.1405,0.5870000000000001,0.2175,0.28800000000000003,9,7.5
2531,0.605,0.475,0.175,1.2009999999999998,0.5395,0.275,0.309,10,8.5
2532,0.625,0.49,0.155,1.33,0.6675,0.259,0.33,10,8.5
2533,0.63,0.5,0.185,1.3619999999999999,0.5785,0.3125,0.384,10,8.5
2534,0.64,0.585,0.195,1.6469999999999998,0.7225,0.331,0.47100000000000003,12,10.5
2535,0.64,0.5,0.18,1.4995,0.593,0.314,0.431,11,9.5
2536,0.655,0.545,0.165,1.6225,0.6555,0.299,0.513,12,10.5
2537,0.66,0.525,0.215,1.786,0.6725,0.3615,0.4065,11,9.5
2538,0.66,0.535,0.2,1.791,0.733,0.318,0.54,15,13.5
2539,0.675,0.555,0.205,1.925,0.713,0.358,0.4535,13,11.5
2540,0.675,0.55,0.175,1.689,0.6940000000000001,0.371,0.474,13,11.5
2541,0.69,0.55,0.18,1.659,0.8715,0.2655,0.4395,9,7.5
2542,0.695,0.53,0.2,2.0475,0.75,0.4195,0.6095,14,12.5
2543,0.7,0.525,0.19,1.6015,0.7070000000000001,0.365,0.43,10,8.5
2544,0.73,0.57,0.165,2.0165,1.0685,0.418,0.435,10,8.5
2545,0.205,0.15,0.065,0.04,0.02,0.011000000000000001,0.013000000000000001,4,2.5
2546,0.225,0.17,0.07,0.0565,0.024,0.013000000000000001,0.016,4,2.5
2547,0.23,0.18,0.05,0.064,0.0215,0.0135,0.02,5,3.5
2548,0.275,0.195,0.07,0.0875,0.0345,0.022000000000000002,0.0255,4,2.5
2549,0.28,0.21,0.055,0.106,0.0415,0.0265,0.031,5,3.5
2550,0.28,0.22,0.08,0.1315,0.066,0.024,0.03,5,3.5
2551,0.295,0.22,0.07,0.126,0.0515,0.0275,0.035,6,4.5
2552,0.31,0.225,0.075,0.155,0.065,0.037000000000000005,0.0365,6,4.5
2553,0.315,0.235,0.07,0.149,0.057999999999999996,0.0325,0.047,7,5.5
2554,0.34,0.265,0.07,0.185,0.0625,0.0395,0.07,7,5.5
2555,0.37,0.29,0.08,0.2545,0.10800000000000001,0.0565,0.07,6,4.5
2556,0.38,0.285,0.085,0.237,0.115,0.0405,0.07,6,4.5
2557,0.39,0.295,0.1,0.27899999999999997,0.1155,0.059000000000000004,0.08,7,5.5
2558,0.405,0.31,0.065,0.3205,0.1575,0.066,0.08800000000000001,6,4.5
2559,0.415,0.325,0.1,0.3335,0.1445,0.0715,0.095,7,5.5
2560,0.44,0.335,0.11,0.3885,0.175,0.0835,0.111,7,5.5
2561,0.44,0.345,0.115,0.545,0.26899999999999996,0.111,0.1305,6,4.5
2562,0.44,0.325,0.1,0.4165,0.185,0.0865,0.11,6,4.5
2563,0.44,0.355,0.12,0.495,0.231,0.11,0.125,7,5.5
2564,0.45,0.35,0.125,0.4775,0.2235,0.08900000000000001,0.11800000000000001,6,4.5
2565,0.45,0.35,0.12,0.46799999999999997,0.2005,0.1065,0.1325,8,6.5
2566,0.455,0.35,0.12,0.4555,0.1945,0.1045,0.1375,7,5.5
2567,0.46,0.35,0.115,0.46,0.2025,0.1115,0.1165,6,4.5
2568,0.46,0.345,0.12,0.4155,0.198,0.0885,0.107,7,5.5
2569,0.46,0.345,0.115,0.4215,0.1895,0.102,0.111,6,4.5
2570,0.465,0.355,0.11,0.474,0.23,0.1005,0.12,7,5.5
2571,0.465,0.34,0.105,0.486,0.231,0.1035,0.1225,9,7.5
2572,0.475,0.385,0.11,0.5735,0.311,0.1025,0.136,7,5.5
2573,0.475,0.355,0.105,0.46799999999999997,0.201,0.1115,0.12,8,6.5
2574,0.48,0.37,0.1,0.5135,0.243,0.1015,0.135,8,6.5
2575,0.5,0.375,0.145,0.6215,0.27399999999999997,0.166,0.1485,7,5.5
2576,0.5,0.38,0.11,0.494,0.218,0.09,0.1325,7,5.5
2577,0.505,0.385,0.12,0.6005,0.239,0.142,0.185,7,5.5
2578,0.515,0.395,0.12,0.6459999999999999,0.285,0.1365,0.172,9,7.5
2579,0.525,0.415,0.135,0.7945,0.39399999999999996,0.18899999999999997,0.20199999999999999,7,5.5
2580,0.525,0.425,0.125,0.812,0.4035,0.1705,0.195,8,6.5
2581,0.53,0.42,0.17,0.828,0.41,0.20800000000000002,0.1505,6,4.5
2582,0.53,0.41,0.14,0.6809999999999999,0.3095,0.1415,0.1835,6,4.5
2583,0.53,0.405,0.15,0.889,0.4055,0.2275,0.215,8,6.5
2584,0.54,0.435,0.14,0.7345,0.33,0.1595,0.213,9,7.5
2585,0.55,0.425,0.125,0.9640000000000001,0.5475,0.159,0.215,8,6.5
2586,0.555,0.425,0.14,0.963,0.44,0.22399999999999998,0.24,7,5.5
2587,0.57,0.445,0.15,0.995,0.504,0.185,0.2505,9,7.5
2588,0.57,0.435,0.14,0.8585,0.3905,0.196,0.2295,8,6.5
2589,0.575,0.45,0.155,0.948,0.429,0.20600000000000002,0.259,7,5.5
2590,0.58,0.445,0.145,0.888,0.41,0.1815,0.2425,8,6.5
2591,0.585,0.45,0.16,0.9045,0.405,0.2215,0.2335,8,6.5
2592,0.59,0.465,0.14,1.046,0.4695,0.263,0.263,7,5.5
2593,0.595,0.47,0.155,1.1775,0.542,0.26899999999999996,0.31,9,7.5
2594,0.595,0.465,0.15,1.0765,0.491,0.22,0.287,9,7.5
2595,0.595,0.465,0.15,1.0255,0.41200000000000003,0.2745,0.289,11,9.5
2596,0.6,0.46,0.145,0.9325,0.3985,0.2245,0.248,8,6.5
2597,0.6,0.46,0.15,1.235,0.6025,0.27399999999999997,0.29,8,6.5
2598,0.6,0.46,0.15,1.247,0.5335,0.2735,0.29,9,7.5
2599,0.61,0.48,0.15,1.1495,0.564,0.27399999999999997,0.264,8,6.5
2600,0.615,0.485,0.16,1.1575,0.5005,0.2495,0.315,10,8.5
2601,0.615,0.5,0.165,1.327,0.6,0.3015,0.355,10,8.5
2602,0.615,0.47,0.155,1.2,0.5085,0.32,0.292,8,6.5
2603,0.62,0.51,0.175,1.2705,0.5415,0.32299999999999995,0.3225,9,7.5
2604,0.62,0.485,0.175,1.2155,0.545,0.253,0.345,10,8.5
2605,0.62,0.475,0.16,1.3245,0.6865,0.233,0.3275,9,7.5
2606,0.625,0.48,0.17,1.3555,0.6709999999999999,0.268,0.3385,10,8.5
2607,0.625,0.49,0.165,1.127,0.47700000000000004,0.2365,0.3185,9,7.5
2608,0.625,0.49,0.175,1.1075,0.4485,0.2165,0.3595,8,6.5
2609,0.63,0.495,0.2,1.4255,0.659,0.336,0.38,11,9.5
2610,0.63,0.495,0.145,1.147,0.5455,0.266,0.2885,9,7.5
2611,0.63,0.48,0.165,1.286,0.604,0.271,0.35,8,6.5
